place,package_name,price,time,about_trip,emi
cambodia,Experience Cambodia,"34,990","
                            4 NIGHTS
                        ","
	
		Welcome to Phnom Penh - the city retains its traditional Khmer and colonial styles with French villas and large tree-line sidewalk. Upon arrival in Phnom Penh, pick up by our local tour guide from the airport and transfer to check in hotel. This afternoon, we visit the impressive colorful Khmer-style royal palace complex build in 1866 by the Predecessors of King Norodom. Nearby is Silver pagoda (the emerald Buddha temple), where contain plenty of Buddha Statues decorated and made by gold, diamond, gemstone and silver. We stop at Independence monument and explore the National museum, a beautiful Khmer architecture building contains more than 5000 art antiques made by bronze, wood, gold, silver, copper, sandstone and others. We pass through the river-front park where 4 rivers met at a junction include mystical Mekong. Walk up to sacred hill Phnom Daun Penh - also the name of a pagoda and name of the capital nowadays. Last visit Central Market, a large market constructed in 1937 in the shape of a dome with four arms branching out into vast hallways with countless stalls of goods. Initial design and layouts are from French architect Louis Chauchon. Overnight in Phnom Penh.
	Have breakfast at hotel. This morning, we visit Tuol Sleng prison now is Genocide Museum, the most secret part of the Khmer Rouge regime. It’s also called S-21 (abbreviated for Security Office 21), a Khmer Rouge's premier security camp, specifically designed for the interrogation and extermination of anti-Angkor elements. Leave the relics of the bad history of Cambodia we go shopping around Russian market, enjoy the bustling daily activities of the locals. This afternoon, we transfer to the airport/bus station for flight/express bus to Siem Reap. Upon arrival in Siem Reap, pick up by our local tour guide from the airport/bus station and transfer to check in hotel. Overnight in Siem Reap.
	Have breakfast at hotel. This morning, we explore South Gate of Angkor Thom known as Big Angkor, 3km 2 walled and moated royal city and was the last capital of the Angkorian Empire, The famous Bayon Temple was an architectural muddle, in part because it was constructed in a somewhat piecemeal fashion for over a century. Terrace of the Elephants is an impressive, two and a half meter tall, 300 meter long terrace wall adorned with carved elephants and gradual that spans the heart of Angkor Thom in front of Baphuon - huge temple mountain in the heart of Angkor Thom, Royal Palace Area and Phimeanakas - impressive rite and sandstone pyramid. Terrace of the Leper King is at the north end of the Terrace of the Elephants, a double terrace wall with deeply carved nag as, demons and other mythological beings. Last visit Ta Prohm temple which is a wonderful combination of human genius and natural beauty! Giant trees have grown here for centuries! This afternoon we visit Angkor Wat temple, the Cambodia's ancient temple is one of the wonders of the oriental world. Masterpieces of decorative details as well as of architectural style, its awe-inspiring ruins survive as testament to the spectacular achievements of Southeast Asia's greatest civilization. It is a replica of the universe according to the Hindu mythology. It is composed by the Mount Meru, surrounded by the continents and the oceans. Its extraordinary bas-reliefs, describe some Khmer epics and myths. Angkor Wat's five famous towers rise into the sky, a geometrical arrangement of numerous galleries, adorned with beliefs and the stone images of celestial Apsara dancers, as well as portals, chambers and courtyards. Overnight in Siem Reap.
	Have breakfast at hotel. This morning, we visit the ""Les Artisans d'Angkor - Chantiers Ecole"" the Finest Authentic Khmer Arts and Crafts. Lunch at local restaurant. This afternoon we visit Floating Villages, located 10 kilometers south of Siem Reap. Take a ride in a traditional wooden boat on the Tonle Sap, the ""Great Lake"" of Cambodia and the largest in Asia. Here we will see plenty of examples of the Khmer way of life on the Tonle Sap. Then visit Wat Bo, a highly respected pagoda founded in the 18th century, contains very unique wall paintings of the Reamker (Ramayana) that are said to be from late 19th century. We continue to one of the city’s lively open markets, Psar Chars, also called the “Old Market”, where anything and everything is for sale. Overnight in Siem Reap.
	
		Have breakfast at hotel. Check out. Free until time transfer to airport for our departure flight.
		 "," 2,150
                            "
fiji,Mamanuca Island Escape in Fiji,"1,10,990","
                            4 NIGHTS
                        ","
	
		Arrive at Nadi International Airport. After clearing Fiji’s Immigration & Customs please proceed and exit the Customs Hall.  Your English speaking representative in company uniform, will welcome you with a “Bula”, shell leis, cool minted towels and bottled water, before directing you to our office for exchange of vouchers and briefing. After exchange of vouchers our Portage service will cater for your luggage while  you will be introduced to your driver who will transfer (seat-in-coach) you in our deluxe air-conditioned vehicle to Port Denarau to connect with catamaran departing for your island resort for next 3 days.  Your resort is created for those who want to forget the pressures of their business or busy lifestyle or for those who dream of peace and tranquillity. In an effort to achieve this special atmosphere, Matamanoa Island Resort has adopted a year round policy of not permitting children under the age of 16 years.  Matamanoa Island can offer you total relaxation or a wide range of leisure activities and cultural excursions   Swim in the fresh water pool or in the beautiful Pacific Ocean, play tennis or sip a cocktail at the Bar as you watch the sun set and take all the time you need to discover the magic of this beautiful Island. 
	
		Wake up to a beautiful morning and have a hearty breakfast from your lavish spread. Enjoy the many activities available at the hotels/resorts. 
	Today, after a hearty breakfast you have the whole day at leisure. 
	
		After a leisurely breakfast checkout for your departure catamaran transfer to the mainland. 
	This day marks the end of a fabulous vacation to Fiji. Early checkout today for your departure flight from Nadi and fly back with a wonderful set of memories!"," 6,820
                            "
egypt,Simply Egypt (Cairo City - Break),"32,990","
                            4 NIGHTS
                        ","
	
		
	
	
		"," 2,027
                            "
cambodia,Phnom Penh City Break,"25,990","
                            2 NIGHTS
                        ","
	
		Welcome to Phnom Penh - the city retains its traditional Khmer and colonial styles with French villas and large tree-line sidewalk. Upon arrival in Phnom Penh, pick up by our local tour guide from the airport and transfer to check in hotel. This afternoon, we visit the impressive colorful Khmer-style royal palace complex build in 1866 by the Predecessors of King Norodom. Nearby is Silver pagoda (the emerald Buddha temple), where contain plenty of Buddha Statues decorated and made by gold, diamond, gemstone and silver. We stop at Independence monument and explore the National museum, a beautiful Khmer architecture building contains more than 5000 art antiques made by bronze, wood, gold, silver, copper, sandstone and others. We pass through the river-front park where 4 rivers met at a junction include mystical Mekong. Walk up to sacred hill Phnom Daun Penh - also the name of a pagoda and name of the capital nowadays. Last visit Central Market, a large market constructed in 1937 in the shape of a dome with four arms branching out into vast hallways with countless stalls of goods. Initial design and layouts are from French architect Louis Chauchon. Overnight in Phnom Penh.
		 
	Have breakfast at hotel. This morning, we visit Choeung Ek museum, where between 1975 and 1978 about 17,000 men, women, children and infants detained and tortured at S-21 were transported for the extermination. We continue to Tuol Sleng prison now is Genocide Museum, the most secret part of the Khmer Rouge regime. It’s also called S-21 (abbreviated for Security Office 21), a Khmer Rouge's premier security camp, specifically designed for the interrogation and extermination of anti-Angkor elements. Leave the relics of the bad history of Cambodia we will visit Russian market, enjoy the bustling daily activities of the locals. This afternoon, we visit to the rarely visited Silk Island. From the pier, embark a boat for the approximate 1.5 hour ride, taking in the scenic landscape as we cruise along the mighty Mekong River. On arrival, explore the island's typical Khmer village with our guide. Here, houses are built high on stilts with workshops below for resident artisans who make their living by weaving silk into stunning pieces. We will have time to wander the village and chat with the locals. Meet the families that carry on age-old traditions of hand-loomed silk dyed in brilliant colors. Observe how the silk is transformed from a cotton-like texture into thread, and try your hand at weaving on homemade spinning wheels made from recycled bicycle parts. Then browse for silk items directly available for purchase, if you wish. Return by boat across the Mekong to Phnom Penh and enjoy sunset in front of Royal Palace at the Four Rivers. Overnight in Phnom Penh.
	Morning after breakfast, transfer to airport for flight to airport for flight departure."," 1,597
                            "
cambodia,From Saigon to Siem Reap,"42,990","
                            6 NIGHTS
                        ",," 2,642
                            "
cambodia,Best of Cambodia,"38,839","
                            5 NIGHTS
                        ","
	Welcome to Phnom Penh – the city retains its traditional Khmer and colonial styles with French villas and large tree-line sidewalk. Upon arrival in Phnom Penh, pick up by our local tour guide from the airport and transfer to check in hotel. This afternoon, we visit the impressive colorful Khmer-style royal palace complex build in 1866 by the Predecessors of King Norodom. Nearby is Silver pagoda (the emerald Buddha temple), where contain plenty of Buddha Statues decorated and made by gold, diamond, gemstone and silver. We stop at Independence monument and explore the National museum; a beautiful Khmer architecture building contains more than 5000 art antiques made by bronze, wood, gold, silver, copper, sandstone and others. We pass through the river-front park where 4 rivers met at a junction include mystical Mekong. Walk up to sacred hill Phnom Daun Penh – also the name of a pagoda and name of the capital nowadays. Last visit Central Market, a large market constructed in 1937 in the shape of a dome with four arms branching out into vast hallways with countless stalls of goods. Initial design and layouts are from French architect Louis Chauchon. Overnight in Phnom Penh
	 
	Have breakfast at hotel. This morning, we visit Tuol Sleng prison now is Genocide Museum, the most secret part of the Khmer Rouge regime. It’s also called S-21 (abbreviated for Security Office 21), a Khmer Rouge's premier security camp, specifically designed for the interrogation and extermination of anti-Angkor elements. Leave the relics of the bad history of Cambodia we go shopping around Russian market, enjoy the bustling daily activities of the locals. This afternoon, we transfer to the airport/bus station for flight/express bus to Siem Reap. Upon arrival in Siem Reap, pick up by our local tour guide from the airport/bus station and transfer to check in hotel. Overnight in Siem Reap.
	 
	Have breakfast at hotel. This morning, we explore South Gate of Angkor Thom known as Big Angkor, 3km2 walled and moated royal city and was the last capital of the Angkorian Empire, The famous Bayon Temple was an architectural muddle, in part because it was constructed in a somewhat piecemeal fashion for over a century. Terrace of the Elephants is an impressive, two and a half meter tall, 300 meter long terrace wall adorned with carved elephants and gradual that spans the heart of Angkor Thom in front of Baphuon - huge temple mountain in the heart of Angkor Thom, Royal Palace Area and Phimeanakas - impressive rite and sandstone pyramid. Terrace of the Leper King is at the north end of the Terrace of the Elephants, a double terrace wall with deeply carved nag as, demons and other mythological beings. This afternoon we visit Angkor Wat temple, the Cambodia's ancient temple is one of the wonders of the oriental world. Masterpieces of decorative details as well as of architectural style, its awe-inspiring ruins survive as testament to the spectacular achievements of Southeast Asia's greatest civilization. It is a replica of the universe according to the Hindu mythology. It is composed by the Mount Meru, surrounded by the continents and the oceans. Its extraordinary bas-reliefs, describe some Khmer epics and myths. Angkor Wat's five famous towers rise into the sky, a geometrical arrangement of numerous galleries, adorned with beliefs and the stone images of celestial Apsara dancers, as well as portals, chambers and courtyards. Overnight in Siem Reap.
	 
	 
	
		Have breakfast at hotel. This morning, we visit other highlights of Small Circuit including: Ta Prohm temple which is a wonderful combination of human genius and natural beauty! Giant trees have grown here for centuries! Prasat Kravan was originally constructed by noblemen rather than a king. Banteay Kdei was built in sandstone, which has deteriorated quite badly. However, there remain some very beautiful lintels and pediments. Srah Srang is a royal pool was the King's bathing pond, where he washed with his many concubines each day.  Takeo - King Suryavarman I commissioned this temple in the 10th Century, but it was never completed so has no elaborate decoration like its contemporaries. It is a pyramid on 5 levels and is dedicated to Shiva. Thommanon - small attractive temple in very good condition, built at the same time as Angkor Wat. Chau Say Tevoda built during the second quarter of the 12th century opposite of Thommanon, it was dedicated to Shiva and Vishnu. 
		This afternoon, we overland to visit the highlights of the Grand Circuit including: Preah Khan - meaning The Sacred Sword, this temple was also built by Jayawarman VII and is famous for its immensely long cruciform corridors and delicate carvings. Neak Pean - This temple is a delicate highlight of Khmer art. Built by Jayavarman VII, this temple is the perfect representation of the heavens on earth. Ta Som was a small classic Bayon style monastic complex consisting of a relatively flat enclosure. East Mebon was built in the 10th Century by Rajendravarman; this temple was situated on a small island in the middle of the Oriental, or Eastern, Baray. Last visit Pre Rup was built in the 10th Century by Rajendravarman and enjoy sunset there. Overnight in Siem Reap.
		 
	Have breakfast at hotel. This morning, we explore South Gate of Angkor Thom known as Big Angkor, 3km2 walled and moated royal city and was the last capital of the Angkorian Empire, The famous Bayon Temple was an architectural muddle, in part because it was constructed in a somewhat piecemeal fashion for over a century. Terrace of the Elephants is an impressive, two and a half meter tall, 300 meter long terrace wall adorned with carved elephants and gradual that spans the heart of Angkor Thom in front of Baphuon - huge temple mountain in the heart of Angkor Thom, Royal Palace Area and Phimeanakas - impressive rite and sandstone pyramid. Terrace of the Leper King is at the north end of the Terrace of the Elephants, a double terrace wall with deeply carved nag as, demons and other mythological beings. This afternoon we visit Angkor Wat temple, the Cambodia's ancient temple is one of the wonders of the oriental world. Masterpieces of decorative details as well as of architectural style, its awe-inspiring ruins survive as testament to the spectacular achievements of Southeast Asia's greatest civilization. It is a replica of the universe according to the Hindu mythology. It is composed by the Mount Meru, surrounded by the continents and the oceans. Its extraordinary bas-reliefs, describe some Khmer epics and myths. Angkor Wat's five famous towers rise into the sky, a geometrical arrangement of numerous galleries, adorned with beliefs and the stone images of celestial Apsara dancers, as well as portals, chambers and courtyards. Overnight in Siem Reap.
	Have breakfast at hotel. Check out. Free until time transfer to airport for our departure flight. 
	Please note: Hotel Check-out time is around 12.00. Late check out is not included.
	 
	 
	 "," 2,387
                            "
cambodia,Delights of Vietnam & Cambodia,"28,990","
                            4 NIGHTS
                        ","
	
		Xin Chao! Welcome to Saigon (now known as Ho Chi Minh City) – the most hectic and business city of Vietnam. Upon arrival at the airport, welcomed by the local tour guide and transfer to the city center to check in hotel.
		 
		Afternoon, we start the city tour at the Reunification Palace, the witness of the fierce Vietnam War ended in 1975. The grand building today is a Museum and Hall of official receptions. Nearby the Palace is the colonial-styled Central Post Office, one of the city’s major landmarks. Have a walking tour on Nguyen Hue street to take the photos of the Opera House (outside) and the Ho Chi Minh Committee (outside). From here, walking to Ben Thanh Market one of the most typical symbol of Saigon to experience the daily life of the locals and do shopping the hand-made goods there. Overnight in Saigon.
		 
		Please note that standard check in time is 14:00. Early check in is subject to availability of the hotel.
		 
	
		Have breakfast at hotel and check out hotel. Morning visit Cu Chi Tunnels, one of the few remaining monuments to the Vietnam War. Beneath the ground lie 200 km of tunnels, dug by hand and inhabited by the forces of the Vietnamese guerillas during the conflict. At its peak, prior to the Tet Offensive in 1968, the tunnel complex was base to almost 10,000 troops. To this day, it remains one of the most impressive examples of how fierce the war used to be. You even can try to crawl some dozens of m on the tunnel underground to have the real experience. This afternoon, we transfer to the airport for flight to Phnom Penh. Welcome to Phnom Penh – the city retains its traditional Khmer and colonial styles with French villas and large tree-line sidewalk. Upon arrival in Phnom Penh, pick up by our local tour guide from the airport and transfer to check in hotel. At leisure for the rest of the day. Overnight in Phnom Penh.
		 
	Have breakfast at hotel. This morning, we will visit the impressive colorful Khmer-style royal palace complex build in 1866 by the Predecessors of King Norodom. Nearby is Silver pagoda (the emerald Buddha temple), where contain plenty of Buddha Statues decorated and made by gold, diamond, gemstone and silver. We will stop at Independence monument and explore the National museum; a beautiful Khmer architecture building contains more than 5000 art antiques made by bronze, wood, gold, silver, copper, sandstone and others. We pass through the river-front park where 4 rivers met at a junction include mystical Mekong. Walk up to sacred hill Phnom Daun Penh – also the name of a pagoda and name of the capital nowadays. This afternoon, we visit Tuol Sleng prison now is Genocide Museum, the most secret part of the Khmer Rouge regime. It’s also called S-21 (abbreviated for Security Office 21), a Khmer Rouge's premier security camp, specifically designed for the interrogation and extermination of anti-Angkor elements. Leave the relics of the bad history of Cambodia we go shopping around Russian market, enjoy the bustling daily activities of the locals. Overnight in Phnom Penh.
	
		Have breakfast at hotel. Free until time transfer to airport for our departure flight.
		 
		Please note: Hotel Check-out time is around 12.00. Late check out is not included.
		 "," 1,781
                            "
egypt,Classic Egypt,"69,999","
                            7 NIGHTS
                        ","
	
		Welcome to Cairo - Egypt’s capital – built on the banks of the river Nile. The main attractions in Cairo are primarily the various historical landmarks that dot the area from ancient to more recent times.  There are also other attractions such as palaces, historical mosques, mausoleums, citadels and much more and Cairo is also known for its nightlife and various cafes. 
		 
		Upon arrival at the Cairo International airport, you will be met by our local representative who will assist you. Head to your hotel while passing through Old Cairo to enjoy the panoramic view of the citadel with the towering Mosque of Mohamed Ali. Pass by Sultan Hassan & El Refaie mosques. Spend the day relaxing and taking in the breath- taking sights this colourful city has to offer. Else, you may opt to head out for a Sound and Light Show by the Pyramids (available at additional cost). 
		 
		Overnight stay at the hotel in the comforts of your room at Cairo
		 
	
		Wake up and grab a delicious breakfast at the hotel. 
		 
		
		
		Overnight stay at the hotel.
		 
	 
	
		Rise to a beautiful day and Savour a hearty breakfast and Check-out.
		 
		Today morning you will be met at the hotel by your guide for a full day tour of the Pyramids at Giza, Sphinx, papyrus fair, perfume factory and cotton shop. Thereafter visit the Egyptian Museum. Designed in the Neoclassical style by Marcel Dourgnon, the Egyptian Museum boasts 107 halls filled with artifacts dating from the prehistoric through the Roman periods, with the majority of the collection focused on the pharaonic era. The museum houses approximately 160,000 objects covering 5,000 years of Egypt's past. Post the visit to Egyptian Museum, proceed to Khan El-Khalili Bazaar. No visit to Cairo is Complete without a stop at the Khan El-Khalili bazaar, where you will be transported back in time to an old Arab souk. Shop owners calling you to their stalls, the scent of spices, the hustle and bustle of trade, and the many beautiful objects that can purchased will have you lost among alleys for hours. Put your
		haggling skills to the test when buying statuettes, spices, souvenirs, silver jewellery, t-shirts, galabiyyas, belly dancing costumes, or anything for that matter. When your shopping’s done, do not miss out on a traditional cup of tea at the famous Fishawi’s cafe (own expense). 
		 
		In the evening, you'll be transferred to the Cairo train station to board your train to Aswan.
		 
		Overnight on-board the sleeper train.
		(Please note, Train departs Cairo at 20:00. and arrives Aswan at 08:15. (next day)
		 
	 
	
		Upon arrival in Aswan station, proceed for a guided trip to the High Dam and the Temple of Philae.
		 
		The latter is a special site, a shrine to Isis: your guide will explain how UNESCO took steps to relocate it to save it from flooding.
		Thereafter, proceed to the Nile cruise for check-in.
		 
		Overnight on-board the cruise
		 
	
		Enjoy a lovely breakfast early morning (Boxed breakfast would be provided on this day). You will be taken to tour great Temples of Abu Simble.
		 
		Abu Simbel is a temple complex, originally cut into a solid rock cliff, in southern Egypt and located at the second cataract of the Nile River. The Temple was reclaimed from the dam to rescue from the rising water of Lake Nasser and reconstructed in its present site. Prepare to be blown away by the magnificence of these temples. They are undisputedly one of the world's most breathtaking monuments, and Egypt's second most visited touristic site. The two temples which comprise the site (The Great Temple and The Small Temple) were created during the reign of Ramesses II. Later you will sail to Kom Ombo to visit the Temple of Sobek and Haroeris. Visit the Kom Ombo Temple which is about 30 miles (48 km) north of Aswan and was built during the Graeco-Roman period. The temple is unique because it is in fact a double temple, dedicated to Sobek the crocodile god, and Horus the falcon-headed god. The layout combines two temples in one with each side having its own gateways and chapels. The rest of the day is spent sailing to Edfu. 
		 
		Overnight on-board the cruise.
		 
	
		After a lip-smacking breakfast, get ready to experience the energy of Edfu.
		 
		
		 
		Overnight on-board the cruise.
		 
	Indulge in a scrumptious breakfast onboard. Check-out after breakfast. 
	 
	Make way to visit most famous sites on Luxor's West Bank - Valley of the Kings, and Temple of Queen Hatshepsut. Step back in time to ancient Egypt as you explore the elaborate tombs of the Valley of the Kings, visit the unique design of the Temple of Queen Hatshepsut and the towering statues of the Colossi of Memnon. In the evening visit the age-old Temples of Karnak and Luxor Temple on the Nile’s East Bank. Explore the giant columns of the Hypostyle Hall, walk the Avenue of the Sphinxes, and see other highlights as you learn their history. Then, head for Luxor Temple to admire its columns, courts and statues; and discover how it was embellished by Tutankhamun and Alexander the Great.
	 
	Collect your luggage and head to Luxor Airport to board your onward flight to Cairo (must be evening flight)(Flight prices not included, available on request).
	 
	Overnight stay at Hotel in Luxor.
	 
	
		All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories.
		 
		Check-out from the hotel and get transferred to airport for your flight back home.
		 
		Tour Ends.
		 "," 4,301
                            "
chiang mai,Immersive Thailand - Yatra Exclusive,"45,990","
                            10 NIGHTS
                        ","
	
		Say hello to Thailand! Upon your arrival, your guide will greet you at the airport and escort you to the hotel. You can take the rest of the day to wander around. Overnight in Hotel.
	After Breakfast, proceed for half day city tour We start with fascinating temples around the capital (Bangkok) like the Wat Traimit housing a five-and-half ton Golden Buddha statue and the Marble Temple. The tour will give you an in-depth understanding of the traditions and culture of Bangkok.
	
	
		
		 
	After breakfast, proceed for Chiang Mai Half day city tour. This tour takes you on an unforgettable drive through many different parts of the city, passing markets, residential areas, foreign consulates and establishments, government buildings and Ta-Pae, Chiang Mai's main street. Visit four of the most important temples : Wat Chiang Man (AD 1297), the oldest temple within the city walls, Wat Chedi Luang (AD 1411), where the Emerald Buddha was once enshrined, Wat Pra Singh (AD 1345), housing a very sacred 1,500 year old Buddha image and Wat Suan Dok (AD 1371), where the ashes of Chiang Mai's Royal Family are interred.
	 "," 2,826
                            "
chiang mai,Thai Luxury Escape - Senior Citizen Special,"35,990","
                            4 NIGHTS
                        ","
	
		
			Upon your arrival in Phuket, transfer to your Hotel and check in. The evening is at leisure to explore the surroundings on own. In the evening, we recommend that you take an optional tour of Phuket Fantasea Show. Inspired by Thailand's rich and exotic heritage, it not only showcases the charm and beauty of Thailand, but also enriches ancient Thai traditions with the wonder of cutting-edge technology and special effects. The result is a stunning 140-acre theme complex, packed with a multitude of activities and entertainment: a Carnival village with games, handicrafts and shopping. Overnight in Hotel.
			 
	
		After Breakfast, proceed on City Tour of Phuket. Take in Phuket Island's natural beauty as you are driven along beach roads through Patong, Karon and Kata. Visit the 'Three Beaches' viewpoint where you can take in a great vista of the beautiful bays of Kata Noi, Kata, Karon and Kho Pu Island, at one of the island's best scenic spot. his tour gives an insight into the highlights of the 'Pearl of the Andaman'. It also includes a leisurely drive around Phuket west coast line from Patong beach till end of the island. Return to the Hotel for overnight stay.
	Post a filling breakfast at the hotel, check out and transfer to airport to board flight to Bangkok. Upon arrival in Bangkok, transfer to Hotel. Spend the evening at leisure exploring the surroundings on own.
	Today, proceed to visit fascinating temples around the capital city of Bangkok like the Wat Traimit housing a five-and-half ton Golden Buddha statue and the Marble Temple. The tour will give you an in-depth understanding of the traditions and culture of Bangkok. In the evening, return to hotel to spend comfortable overnight stay
	
		
			
				Have a buffet breakfast at the hotel in the morning. After check out formalities, (The standard check out time is 1200 hours), Evening you will be picked up for departure transfer to the airport for flight way back home.
				 "," 2,212
                            "
chitwan,The Grand Tour of Nepal,"25,799","
                            6 NIGHTS
                        ",," 1,585
                            "
norway,Charms of Tromso (Land Only),"46,990","
                            2 NIGHTS
                        ","
	
		
			
				
					
	 
	
		
			"," 2,887
                            "
koh samui,Thai Island Hopper,"45,900","
                            7 NIGHTS
                        ","
	
		
			
				Upon arrival in Samui you will be met by our representative & you will be transferred to your Hotel. Rest of the day will be free at your leisure and individual activities. Overnight stay at the Hotel / Resort.
	
		
			After Breakfast, proceed for City Tour of Samui, get picked up from your Ko Samui hotel and venture into the island's lush landscape. Your first stop lands you at the renowned Hin Yai and Hin Ta rocks. Marvel at these beguiling natural expressions, and then continue on to a local coconut plantation. Here, enjoy the sweet, creamy texture of fresh coconut plucked from the trees by trained monkeys.From here, visit the town of Nathon where you can peruse the island's souvenir shops and indulge in lunch at your own expense. Next, travel to Wat Khunaram and glimpse a mummified monk inside a Buddhist temple. Conclude your exploits with a journey to the Big Buddha Temple - a superb location for snapping photos to capture your unforgettable experience. Overnight at Hotel.
	
		
			
				
	
		
			
				After breakfast, departure for Ferry terminal, On board ferry to Koh Phangan, transfer to hotel. Overnight stay.
	
		
			
				After breakfast day at leisure.
	
		
			After breakfast, departure for Ferry terminal, On board ferry to Koh Tao. Overnight stay."," 2,820
                            "
koh samui,Thai Adventures - Youth Special,"40,990","
                            6 NIGHTS
                        ","
	
		
			
				Upon arrival in Samui you will be met by our representative & you will be transferred to your Hotel. Rest of the day will be free at your leisure and individual activities. Overnight stay at the Hotel / Resort.
	
		
			After Breakfast, proceed for City Tour of Samui, get picked up from your Ko Samui hotel and venture into the island's lush landscape. Your first stop lands you at the renowned Hin Yai and Hin Ta rocks. Marvel at these beguiling natural expressions, and then continue on to a local coconut plantation. Here, enjoy the sweet, creamy texture of fresh coconut plucked from the trees by trained monkeys.From here, visit the town of Nathon where you can peruse the island's souvenir shops and indulge in lunch at your own expense. Next, travel to Wat Khunaram and glimpse a mummified monk inside a Buddhist temple. Conclude your exploits with a journey to the Big Buddha Temple - a superb location for snapping photos to capture your unforgettable experience. Overnight at Hotel.
	
		
			
				
	
		
			
				After breakfast, departure for Ferry terminal, On board ferry to Koh Phangan, transfer to hotel. Overnight stay.
	
		
			
				After breakfast day at leisure.
	
		
			After breakfast, departure for Ferry terminal, On board ferry to Koh Tao. Evening back to Koh Phangan. Overnight stay."," 2,519
                            "
koh samui,Andaman Coast Koh Samui and Koh Phangan-Yatra Exclusive,"40,990","
                            6 NIGHTS
                        ","
	
		
			
				Upon arrival in Samui you will be met by our representative & you will be transferred to your Hotel. Rest of the day will be free at your leisure and individual activities. Overnight stay at the Hotel / Resort.
	
		
			After Breakfast, proceed for City Tour of Samui, get picked up from your Ko Samui hotel and venture into the island's lush landscape. Your first stop lands you at the renowned Hin Yai and Hin Ta rocks. Marvel at these beguiling natural expressions, and then continue on to a local coconut plantation. Here, enjoy the sweet, creamy texture of fresh coconut plucked from the trees by trained monkeys.From here, visit the town of Nathon where you can peruse the island's souvenir shops and indulge in lunch at your own expense. Next, travel to Wat Khunaram and glimpse a mummified monk inside a Buddhist temple. Conclude your exploits with a journey to the Big Buddha Temple - a superb location for snapping photos to capture your unforgettable experience. Overnight at Hotel.
	
		
			
				
	
		
			
				After breakfast, departure for Ferry terminal, On board ferry to Koh Phangan, transfer to hotel. Overnight stay.
	
		
			
				After breakfast day at leisure.
	
		
			After breakfast, departure for Ferry terminal, On board ferry to Koh Tao, evening back to Koh Phangan. Overnight stay."," 2,519
                            "
koh samui,Exotic Samui With Thailand - Land Only,"23,500","
                            5 NIGHTS
                        ","
	
	
	
	After breakfast, proceed for the city tour which covers major landmarks including fascinating temples around the capital. Visit the Golden Buddha Temple (Wat Traimit), Located at the end of the China Town’s Yaowarat Road, near Hualampong Railway Station, Wat Traimit houses the world’s largest massive gold seated Buddha measuring nearly five meters in height and weighing five and half tons. In the past, artisans crafted the buddhas in gold and disguised them from invading armies by a covering of stucco and plaster. Also pay a Visit to the Marble Temple (Wat Ben), Wat Benjamabhopit, most commonly called Wat Benja was built in by King Rama V in 1900 and is renowned for more than one reasons. Nickednamed 'The Marble Temple' for all the external walls of the main temple are covered with marble imported from Italy, but also for being the temple embossed on the back of 5 baht coins! Located near the many government offices and palaces, this wat is highly revered and is often visited by high ranked officials. Overnight stay at the Hotel.
	After Breakfast check-out from the hotel and proceed to the airport for the return journey with wonderful memories of Thailand, we recommend you visit the sophisticated plazas of Bangkok. With a huge choice of not only what to buy, bargain-hunting is an engrossing"," 1,444
                            "
krabi,Glimpse of Phuket and Krabi - Yatra Exclusive,"51,990","
                            6 NIGHTS
                        ","
	
		Upon your arrival in Phuket, transfer to your Hotel and check in. The evening is at leisure to explore the surroundings on own. 
		 
		In the evening, we recommend that you take an optional tour of Phuket Fantasea Show. Inspired by Thailand's rich and exotic heritage, it not only showcases the charm and beauty of Thailand, but also enriches ancient Thai traditions with the wonder of cutting-edge technology and special effects. The result is a stunning 140-acre theme complex, packed with a multitude of activities and entertainment: a Carnival village with games, handicrafts and shopping.
		 
		Overnight in Hotel.
		 
	 
	
		After Breakfast, proceed on City Tour of Phuket. Take in Phuket Island's natural beauty as you are driven along beach roads through Patong, Karon and Kata. Visit the 'Three Beaches' viewpoint where you can take in a great vista of the beautiful bays of Kata Noi, Kata, Karon and Kho Pu Island, at one of the island's best scenic spot. 
		 
		This tour gives an insight into the highlights of the 'Pearl of the Andaman'. It also includes a leisurely drive around Phuket west coast line from Patong beach till end of the island. Return to the Hotel for overnight stay.
		 
	 
	Today after breakfast, the day is at leisure for you. 
	 
	We recommend  to visit James Bond Island, the spot made famous in the movie, “The Man with the Golden Gun”. The tour includes a cruise through Phang Nga Bay - about 25 kilometers north-east of Phuket. Admire stunningly beautiful rocky cliffs rising dramatically out of the sea. Get chance to paddle the shimmering waters as you canoe through limestone caves and mangrove forests.
	 
	 
	
	 
	
		Today, proceed on an exciting island-hopping tour to the tropical hot spots in the Krabi Sea: Phra Nang Cave, Tup Island, Chicken Island and Poda Island. Swimming, snorkeling, sunbathing, exploring and photography are the main activities to enjoy. Expect plenty of sun, a rich variety of corals and fish, crystal clear waters and white powdery sand beaches, lined with coconut palms, fast and fun. Includes picnic lunch. 
		 
		In the evening, return to hotel to spend comfortable overnight stay.
		 
	After breakfast day at leisure 
	 
	Have a buffet breakfast at the hotel in the morning. After check out formalities, you will be picked up for departure transfer to the airport for flight way back home.
	 "," 3,195
                            "
