place,package_name,price,time,about_trip,emi
portugal,Lisbon-Porto 7 Days,"44,400","
                            6 NIGHTS
                        ","
	
		Welcome to the Capital city of Portugal. On arrival, private transfer by luxury car, Mercedes or Audi, with an English-speaking driver. Accommodation in your hotel.
		 
	
		Buffet breakfast at the hotel.Enjoy a city tour by touristic bus hop on/off and discover the capital of Portugal on your own. Accommodation in your hotel.
		 
	
		Buffet breakfast at your hotel.Free day at leisure to explore the city on your own. Accommodation in your hotel.
		 
	
		Breakfast at your hotelPick up the train to Porto. Only 3 hours you will be in the Porto. Accommodation in your hotel.
		 
	
		Buffet breakfast at the hotel.Enjoy a city tour by touristic bus hop on/off and discover the city on your own. Accommodation in your hotel.
		 
	 
	
		Buffet breakfast at your hotel.
		Free day at leisure to explore the city on your own. Accommodation in your hotel.
		 
	Breakfast and private transfer from hotel to International airport. Proceed onwards to your next destination.
	 "," 2,728
                            "
norway,Charms of Tromso (Land Only),"46,990","
                            2 NIGHTS
                        ","
	
		
			
				
					
	 
	
		
			"," 2,887
                            "
montreux,Grand Tour of Switzerland Premium Package - 12 Days / 11 Nights,"6,49,900","
                            11 NIGHTS
                        ","
	
		
			Welcome to Zurich. Individual travel to Zurich. Zurich is the “
			attractions like 
			 
	
		
			After Breakfast, check out from Zurich hotel and drive to Lucerne. Check in to Lucerne hotel. Explore lucerne city with a magnificent 90 mins boat cruise to Alpnachastad from Lucerne, the leafy pedestrian walkways are wide and ideal for a walking tour. Visit the Chapel Bridge, the Water Tower, the Lion Monument and museums like the Swiss Transport Museum, the Art Museum and the Bourbaki Panorama. The sight of the beautiful lake Lucerne, surrounded by the mountain peaks of Titlis and Rigi, is a refreshing one. Overnight in Lucerne
			 
	Continental breakfast at hotel. Get ready for an excursion to Mt. Titlis. From Lucerne take a train to Engelberg. Your round trip ticket takes you from Engelberg to Mount Titlis by cable-car. At 3020 m / 10,000 ft. the glacier paradise with the world famous ROTAIR - provides a 360 degree panoramic view of the snow covered valleys, glaciers, the Black Forestregion, lakes & mountains. Experience the snow and ice on top of Mount Titlis. Try the chair lift Ice Flyer (weather permitting). Evening at leisure. Overnight in Lucerne.
	 
	
		
			Continental breakfast at hotel, check out from Lucerne Hotel. Drive to Chur and Explore Chur city and Chur is the ideal spot from which to set off on walks and visits to vineyards in the ‘Bündner Herrschaft’ wine making region. Overnight in Chur.
			 
	Continental breakfast at hotel, check out from Chur Hotel. Drive to Davos, On your way to Davos you will be having all fascinating scenic villages like Igis, Jenaz, Schiers, fideris etc and vulnerable attractions. Overnight in Davos.
	 
	Continental breakfast at hotel, check out from Davos Hotel. On your way to St. Moritz in the south of Switzerland you have several opportunities to experience the Grand Tour attractions. Relax for example on a train ride on the most beautiful Alpine train, the Bernina Express from Davos to Tirano. Later on move on to Lugano by bus or car, drive from Tirano to Lugano. Bernina Express is a combination of Train and Bus ride from Davos - Tirano - lugano. Overnight in Lugano.
	 
	Lugano for Zermatt, one visit that’s a must is Monte Brè. On your way lies Ascona. The city is famous for its mild climate, its Old Town and a lake promenade which is dot-ted with street cafés. Continue your journey and arrive in the region Valais. Here lies the Aletsch Glacier – the biggest glacier in the Alps. Continue moving down to Täsch which is your last stop by car before you continue by train on to Zermatt. Overnight in Zermatt.
	 
	A morning trip up the exhilarating open-air Gornergrat railway is not to be missed, for unrivalled views over the 4000 m peaks surrounding Zermatt. The Gornergrat train takes you from Zermatt to the top of the 3’089m (11’333 ft) Gornergrat. Enjoy the breathtaking view over the most famous peak in Switzerland – the Matterhorn. Evening at leisure. Overnight in Zermatt.
	 
	After making your way back down to Täsch to collect your car, your route begins with a stunning drive up through the Grand Tour attractions. Explore all scenic routes via Talstrasse, Sion, Sierre in between of Zermatt and Montreux. Leisure time and Overnight in Montreux.
	Have a great leisure day in Montreux and visit Château de Chillon or Rochers-de-Naye. Explore Montreux city vevey as well where you will explore chocolate factory, cheese factory, and Nestle head quarter etc. Overnight in Montreux.
	 
	Continental breakfast at the hotel. Check out and drive from Montreux to Geneva by exploring the Grand Tour attractions. Montreux’s local mountain Rochers-de-Naye at 2042 m offers spectacular views over Lake Geneva and the Alps. Visit to the Patek watch museum and more attractions. Overnight in Geneva.
	 
	After Continental breakfast, check out from Geneva Hotel and explore Geneva city. Driver will drop you at airport for departure flight. End of services
	 "," 39,935
                            "
malaysia,Explore Perth with Malaysia,"1,41,990","
                            6 NIGHTS
                        ","
	
		
			
				
					
						
	
		
			
				
	
		
			
				
	
		
	
		
	
		
	"," 8,725
                            "
maldives,Luxury stay in Soneva Fushi,"2,26,000","
                            3 NIGHTS
                        ","
	
		On your arrival in Maldives, you will be escorted to your resort via a 40 minutes Sea plane journey.  Once at this resort, check-in (check-in time is 1400 hours) to your Island Villa, a private secluded villa. Jump in your private pool or simply laze around in the sundeck soaking in the ocean Overnight at the resort
	
		Today, have a hearty breakfast and explore water sports activities offered by the resort, at an additional cost. From Jetski, Waterski, Speedboat driving experience, snorkeling power ride, wake and knee boarding, parasailing, wind-surfing, kayaking, catamaran sailing, the options are endless to explore the ocean. You can choose to have a private island escape for the day or get pampered in the Spa. Or simply choose to soak in the beauty of this magnificent island. The choice is yours! Overnight stay at the hotel"," 13,887
                            "
maldives,Elegant stay in Coco Bodu Hithi,"79,990","
                            3 NIGHTS
                        ","
	On your arrival in Maldives, you will be escorted to your resort via a 40 minutes speedboat journey.  Once at this resort, check-in (check-in time is 1400 hours) to your Island Villa, a private secluded villa. Jump in your private pool or simply laze around in the sundeck soaking in the ocean Overnight at the resort.
	You have the whole day to explore this beautiful island. There is a vast range of activities you can indulge in at an additional cost, like a personal guided tour with a marine bioligist where you shall spot Hawksbill turtles swimming right next to you, you could also go for a romantic sunset cruise with champagne and canapes  If you wish to go for Scuba Diving, this resort is one of the best you can choose from. White Tip and Gray Reef sharks, Hawksbill turtles, Dog Tooth Tuna, Napoleon fish, schools of Blue Stripe snappers, Bat fish and Fusilier fish, Barracuda and Eagle and Manta rays have all been spotted at Maldivian Dive Sites just 15 minutes off the island. Overnight at the resort after a well-spent day.
	Today, have a hearty breakfast and explore water sports activities offered by the resort, at an additional cost. From Jetski, Waterski, Speedboat driving experience, snorkeling power ride, wake and knee boarding, parasailing, wind-surfing, kayaking, catamaran sailing, the options are endless to explore the ocean. You can choose to have a private island escape for the day or get pampered in the Spa. Or simply choose to soak in the beauty of this magnificent island. The choice is yours! Overnight stay at the hotel."," 4,915
                            "
vietnam,Fascinating Vietnam & Cambodia,"42,990","
                            4 NIGHTS
                        ","
	
		
			Welcome to Hanoi – Vietnam!
			On arrival at Noi Bai airport, our local tour guide and driver will pick us up and transfer to the centre of Hanoi then check-in at hotel. This afternoon, we visit Temple of Literature, Vietnam’s first university. Constructed in 1070, the gardens and well-preserved architecture offer a relaxing glimpse into Vietnam’s past. We then visit Hoan Kiem Lake, Ngoc Son Temple then take a cyclo tour around the Old Quarter of Hanoi.  Overnight in Hanoi.
			Please note: Standard check in time is 14:00. Early check in is subject to availability of the hotel
			Night activities suggestion: enjoy local beer at Ta Hien Streets, experience the ambience of sleepless street with life music, the young people of Hanoi and also foreign tourists. Hundred of bars and pubs in the Old Quarter are also at your disposal. Or just simple spend your time at shopping malls or various boutique Shops.
	
		
			Have breakfast at hotel and check out hotel. This morning, we visit to the Ho Chi Minh Complex, inclusive of Ba Dinh Square, Ho Chi Minh’s Mausoleum (closed on Mondays, Fridays and all the afternoons), as well as his private residence from 1954 until 1969. The wooden ethnic minority style house, which was built on stilts, is surrounded by lovely peaceful gardens. In the same complex you will see the One Pillar Pagoda, founded by King Ly Thai To in 1049. This structure has become an important symbol for the people of Hanoi. Continue to visit Tran Quoc Pagoda, locates on a small peninsula on the East side of West Lake, this is the most ancient pagoda in Hanoi with its history line of more than 1,500 years. Later, we take a few walk to visit Hanoi Flag Tower and Thang Long Citadel, an intriguing relic of Vietnam’s history and, signifying its historical and cultural importance, was made a UNESCO World Heritage Site in 2010. Many artifacts and items dating back to between the 6th and 20th centuries were excavated in 2004, including foundations of old palaces, ancient roads, ponds and wells. This afternoon, we transfer to the airport for flight to Siem Reap. Upon arrival in Siem Reap, pick up by our local tour guide from the airport and transfer to check in hotel. At leisure for the rest of the day. Overnight in Siem Reap.
			 
	
		
			Have breakfast at hotel. Check out. Free until time transfer to airport for our departure flight. 
			Please note: Hotel Check-out time is around 12.00. Late check out is not included."," 2,642
                            "
vietnam,Getaway to Vietnam,"34,990","
                            4 NIGHTS
                        ","
	
		Xin Chao! Welcome to Hanoi. The tour guide & driver will be welcoming you at Noi Bai airport, it takes us 35 minutes driving to the centre of Hanoi then check-in at hotel. Let’s start our city tour from Temple of Literature, the 1st university in Vietnam then continue to Ba Dinh Square - the biggest square in Hanoi where all biggest cultural, political events of the cities for taking photos of Ho Chi Minh Mausoleum. Later have an overall view of the capital by a “cyclo” visit, which will start around the Old Quarter of Hanoi, stop at Ngoc Son Temple located on the Hoan Kiem Lake (the “Sword” Lake). Overnight in Hanoi.
		 
	
		Have breakfast at hotel. A 90 Kms drive south of Hanoi will lead you to Ninh Binh, the site of the one capital city of ancient Vietnam before Hanoi took its leading role in 11th century. The area is featured by lots of well-known sceneries, which include Tam Coc Caves and Hoa Lu ancient capital with the old temples dedicated to King Dinh & King Le reigned in 10th century. The visit in Ninh Binh starts by a boat trip in Tam Coc where spectacular limestone karsts jut out from the green paddy fields reminding about Guilin (China) and Halong Bay of Vietnam, which gives this scenery the name “Halong-bay-on-land”. Further discovery in Ninh Binh will be continued in the site that used to be the kings’ palace in 10th century and now famous for the wooden relieves of the shady Dinh and Le temples. Lunch at local restaurant. Late afternoon back to Hanoi. Overnight in Hanoi.
		
	
		Have breakfast at hotel and check out. From Hanoi, at 8:00 AM, head East for more than 3 hours by shuttle bus to Halong Bay, the pride of the Gulf of Tonkin, a Natural World Heritage as designated by UNESCO in 1994. The road will pass by the Red River delta with green paddyfields and rural villages, where hard-work farmers are busy with their farming jobs, ploughing buffaloes or planting seedling. Upon arrival in Halong, we’ll take a big boat to cruise the Bay to discover the magnificent beauty of this “Descending-dragon” bay, created by thousands odd-shaped limestone rocks and karst grottoes. After a lunch of fresh seafood on board, we can visit the Surprising Grotto, stop for swimming or kayaking, passing floating villages and approach islets to enjoy their beauty in close distance. Back to the boat for dinner late afternoon. Evening attend activities on the boat or relax at your own leisure. Overnight on the boat near Titov Beach.
	
		After breakfast, visit by boat to Luon Cave, a ring-shaped pool inside an island in Halong with absolutely tranquil landscape and emerald water. Back to the Wharf of Halong passing the most densely area with many islands that have been named like the Cock-Fighting Rock, Sail Island, Incense burner rock or Sea Dog Rock. Early lunch/brunch will be served on board. Arrive at Halong Wharf around 1100. Return to Hanoi around 4:00 PM and drop off at your hotel for check in. Free at your own leisure. Overnight in Hanoi.
	
		Breakfast at hotel and check out. You are free until transfer to airport for departure flight.
		 "," 2,150
                            "
vietnam,Splendours of Vietnam and Cambodia,"68,990","
                            9 NIGHTS
                        ","
	Arrive Hanoi. Sightseeing around Hanoi city center with electric car (possible to make some quick stops - few minutes en route to take photo) - Visit Hoan Kiem Lake, Ngoc Son Temple and the Rising Sun bridge. Have dinner at restaurant. Overnight in Hanoi
	 
	
		Have breakfast at hotel. This morning, a 90km drive south of Hanoi will lead us to Ninh Binh, the site of the one capital city of ancient Vietnam before Hanoi took its leading role in 11th century. The area is featured by lots of well-known sceneries, which include Tam Coc Caves and Hoa Lu ancient capital with the old temples dedicated to King Dinh & King Le reigned in 10th century. The visit in Ninh Binh starts by a boat trip in Tam Coc where spectacular limestone karsts jut out from the green paddy fields reminding about Halong Bay, which gives this scenery the name “Halong-bay-on-land”. After lunch at local restaurant, we will drive from Tam Coc to Hoa Lu thru tranquil villages to enjoy the daily life of people in Ninh Binh until reaching the shady temples with many dedicated wood relieves of King Dinh and King Le, which have been built on the foundation of their former palace. Late afternoon we return to Hanoi. Overnight in Hanoi.
		 
	
		
			Have breakfast at hotel and check out hotel. This morning, we journey east by shuttle bus for 4 hour through picturesque rice-farming villages of the Red River Delta, where we see everyday Vietnamese village life to reach to Halong Bay, a Natural World Heritage as designated by UNESCO since 1994 and 2006. Upon arrival in Halong, we take our overnight cruise to discover the magnificent beauty of this “Descending-dragon” bay, created by thousands odd-shaped limestone rocks and karst grottoes. After a lunch of fresh seafood on board, we can visit the Surprising Grotto, stop for swimming or kayaking (at your own cost), passing floating villages and approach islets to enjoy their beauty in close distance. Evening attend activities on the boat or relax at your own leisure. Overnight on the boat.
			 
	
		Have breakfast on board. This morning, we visit by boat to Luon Cave, a ring-shaped pool inside an island in Halong with absolutely tranquil landscape and emerald water. Back to the Wharf of Halong passing the most densely area with many islands that have been named like the Cock-Fighting Rock, Sail Island, Incense burner rock or Sea Dog Rock. Early lunch/brunch will be served on board. Arrive at Halong Wharf around noon time, we return to Hanoi also by shuttle bus. Arrive in Hanoi after 4 hour driving, we have some leisure time before transferring to the airport for flight to Saigon (now known as Ho Chi Minh City) – the most hectic and business city of Vietnam. Upon arrival, pickup by our local guide from the airport and transfer to the city center to check in hotel. drop off at our hotel for check in. The rest of the day is at leisure. Overnight in Saigon. 
		 
		Please note the program may be little varied upon the cruise you choose. Depending on the cruise, kayak will be included or not.
		 
	 
	
		Have breakfast at hotel. Transfer to visit Cu Chi Tunnels. Located 60km from Saigon, Cu Chi is now a popular spot for both Vietnamese & foreign tourists – the network of over 200km of tunnels became legendary when they played a vital role in the War. In their heyday, the tunnels were functioning underground cities including numerous trap doors, specially constructed living areas, storage facilities, weapons factories, field hospitals, command centers & kitchens. After a short introduction video showing how the tunnels were constructed, you will have a chance to crawl into a short section of the tunnels to feel the oppressive narrowness and heat inside. Return to Saigon and your lunch will be mananged by your own.
		 
		In the afternoon, continue to visit the Reunification Palace. Formerly the Independence Palace of the South Vietnamese president, this 60s style was famously stormed by tanks on April 30, 1975 signifying the fall of South Vietnam. It has been preserved in its original state, and the original tanks remain on display near the entrance gates. Continue to the harrowing War Remnants Museum, which comprehensively documents the travails of the long Vietnam- American War. Inside are detailed photographic exhibitions; outside is a collection of tanks, planes and weapons. A powerful experience, this museum is guaranteed to provoke strong emotions. Pass by classic European-style landmarks such as the ornate City Hall (Hotel De Ville), the old Opera House (both may only be viewed from the outside), and pay a quick visit to the neo-Romanesque Notredame Cathedral (outside due to construction) and the Central Post Office. Overnight in Saigon.
		 
	
		Have breakfast at hotel. This morning, we drive to My Tho the homeland of coconut and family factories with local products like coconut candy, rice paper,… Upon arrival, embark on the boat cruising on the mighty Mekong River viewing the life to the local people live along the banks. We stop at one of 4 island in the area for sightseeing. Enjoy the fresh tropical fruits served in the heart of the garden accompanied by traditional southern Vietnamese folk music at the plantation. After that you will embark on the small boats rowed the the local people thru the small cannels with water coconut tree to visit the local factories. There you will taste the honey tea and see the local people produce the coconut candy milk and of course you also can try it or stroll in the garden where the locals feed honeybee. After that enjoy the horse-cart trip through the tranquil road of the village. We continue getting on the big boat to visit the vast area. Enjoy your light lunch at a local restaurant nearby Mekong River with the Elephant Ear fish. This afternoon, we drive back to Saigon with stop to visit Vinh Trang pagoda, a famous pogoda in the area that its architecture is a mix of Chinese, Cambodian, and French culture. Overnight in Saigon.
		 
	 
	
		Have breakfast at hotel and check out hotel. This moring, we transfer to the airport for flight to Siem Reap. Upon arrival in Siem Reap, pick up by our local tour guide from the airport and transfer to check in hotel. This afternoon, we visit
		 
		the ""Les Artisans d'Angkor – Chantiers Ecole"" the Finest Authentic Khmer Arts and Crafts. End our visits at one of the city’s lively open markets, Psar Chars, also called the “Old Market”, where anything and everything is for sale. Overnight in Siem Reap.
		 
	Have breakfast at hotel. This morning, we explore South Gate of Angkor Thom known as Big Angkor, 3km2 walled and moated royal city and was the last capital of the Angkorian Empire. The famous Bayon Temple was an architectural muddle, in part because it was constructed in a somewhat piecemeal fashion for over a century. Terrace of the Elephants is an impressive, two and a half meter tall, 300 meter long terrace wall adorned with carved elephants and gradual that spans the heart of Angkor Thom in front of Baphuon - huge temple mountain in the heart of Angkor Thom, Royal Palace Area and Phimeanakas - impressive rite and sandstone pyramid. Terrace of the Leper King is at the north end of the Terrace of the Elephants, a double terrace wall with deeply carved nag as, demons and other mythological beings. This afternoon we visit Angkor Wat temple, the Cambodia's ancient temple is one of the wonders of the oriental world. Masterpieces of decorative details as well as of architectural style, its awe-inspiring ruins survive as testament to the spectacular achievements of Southeast Asia's greatest civilization. It is a replica of the universe according to the Hindu mythology. It is composed by the Mount Meru, surrounded by the continents and the oceans. Its extraordinary bas-reliefs, describe some Khmer epics and myths. Angkor Wat's five famous towers rise into the sky, a geometrical arrangement of numerous galleries, adorned with beliefs and the stone images of celestial Apsara dancers, as well as portals, chambers and courtyards. Overnight in Siem Reap.
	 
	 
	
		Have breakfast at hotel. This morning, we visit other highlights of Small Circuit. Explore Ta Prohm temple which is a wonderful combination of human genius and natural beauty! Giant trees have grown here for centuries! Prasat Kravan was originally constructed by noblemen rather than a king. Banteay Kdei was built in sandstone, which has deteriorated quite badly. However, there remain some very beautiful lintels and pediments. Srah Srang is a royal pool which was the King's bathing pond, where he washed with his many concubines each day.  Takeo was commissioned by King Suryavarman I in the 10th Century, but it was never completed so has no elaborate decoration like its contemporaries. It is a pyramid on 5 levels and is dedicated to Shiva. Thommanon is a small attractive temple in very good condition, built at the same time as Angkor Wat. Chau Say Tevoda was built during the second quarter of the 12th century opposite of Thommanon, it was dedicated to Shiva and Vishnu.
		 
		This afternoon, we overland to visit the highlights of the Grand Circuit. Start from Preah Khan,meaning The Sacred Sword, was also built by Jayawarman VII and is famous for its immensely long cruciform corridors and delicate carvings. Neak Pean is a delicate highlight of Khmer art. Built by Jayavarman VII, this temple is the perfect representation of the heavens on earth. Ta Som was a small classic Bayon style monastic complex consisting of a relatively flat enclosure. East Mebon was built in the 10th Century by Rajendravarman; this temple was situated on a small island in the middle of the Oriental, or Eastern, Baray. Last visit Pre Rup built in the 10th Century by Rajendravarman and enjoy sunset there. Overnight in Seam Reap.
		 
	
		Have breakfast at hotel and check out. Free until time transfer to airport for departure flight.
		 
	 "," 4,239
                            "
vietnam,From Saigon to Siem Reap,"42,990","
                            6 NIGHTS
                        ",," 2,642
                            "
geneva,Grand Tour of Switzerland Premium Package - 07 Days / 06 Nights,"3,64,900","
                            6 NIGHTS
                        ","
	
		
			Welcome to Zurich. Individual travel to Zurich. Zurich is the “metropolis of experiences” and offers a unique mixture of
	
		
			After Breakfast, check out from Zurich hotel and drive to Lucerne. Check in to Lucerne hotel. Explore lucerne city with a magnificent 90 mins boat cruise to Alpnachastad from Lucerne, the leafy pedestrian walkways are wide and ideal for a walking tour. Visit the Chapel Bridge, the Water Tower, the Lion Monument and museums like the Swiss Transport Museum, the Art Museum and the Bourbaki Panorama. The sight of the beautiful lake Lucerne, surrounded by the mountain peaks of Titlis and Rigi, is a refreshing one. Overnight in Lucerne
	Continental breakfast at hotel. Get ready for an excursion to Mt. Titlis. From Lucerne take a train to Engelberg. Your round trip ticket takes you from Engelberg to Mount Titlis by cable-car. At 3020 m / 10,000 ft. the glacier paradise withthe world famous ROTAIR - provides a 360 degree panoramicview of the snow covered valleys, glaciers, the Black Forestregion, lakes & mountains. Experience the snow and ice on top of Mount Titlis. Try the chair lift Ice Flyer (weather permitting). Evening at leisure. Overnight in Lucerne.
	 
	
		
			Continental breakfast at hotel, check out from Lucerne Hotel. Drive to Chur and Explore Chur city and Chur is the ideal spot from which to set off on walks and visits to vineyards in the ‘Bündner Herrschaft’ wine making region. Overnight in Chur.
	Continental breakfast at hotel, check out from Chur Hotel. Drive to Davos, On your way to Davos you will be having all fascinating scenic villages like Igis, Jenaz, Schiers, fideris etc and vulnerable attractions. Overnight in Davos.
	 
	Continental breakfast at hotel, check out from Davos Hotel. On your way to St. Moritz in the south of Switzerland you have several opportunities to experience the Grand Tour attractions. Relax for example on a train ride on the most beautiful Alpine train, the Bernina Express from Davos to Tirano. Later on move on to Lugano by bus or car, drive from Tirano to Lugano. Bernina Express is a combination of Train and Bus ride from Davos - Tirano - lugano. Overnight in Lugano.
	 
	After Continental breakfast, check out from Geneva Hotel and explore Geneva city. Driver will drop you at airport for departure flight. End of services.
	 "," 22,422
                            "
united kingdom,European Fiesta (Land Only),"83,990","
                            6 NIGHTS
                        ","
	
		
			
				"," 5,161
                            "
brussels,Stunning Europe (Land Only),"67,990","
                            7 NIGHTS
                        ","
	
		• Enjoy a scrumptious breakfast at the hotel"," 4,178
                            "
brussels,Charming Europe (Land Only),"61,990","
                            7 NIGHTS
                        ","
	
		
			
				
	 
	 
	 
	 
	 "," 3,809
                            "
united kingdom,Jewels of UK & Scotland (Land Only),"58,280","
                            5 NIGHTS
                        ","
	• Once you reach London, your amazing holiday will begin. Our driver will meet you in the arrivals hall and then take you to your hotel
	• Check-in and the remainder of the day is yours to spend at your leisure
	• Have a cosy overnight stay at the hotel 
	• Indulge into a delectable breakfast at your hotel 
	• Today on this package, head to visit the famous Madame Tussauds Wax Museum with a 4D show. Later, travel to London Eye to see the panoramic views of the city 
	• Have a snug overnight stay at the hotel 
	• Get a kick out of a tasty breakfast at the hotel and check-out 
	• You will then make a move towards the London station for your onwards journey to Edinburgh
	• Upon reaching Edinburgh, meet your driver and head to your hotel
	• The remainder of the day is yours to spend at your leisure
	• Have a pleasant overnight stay at your hotel 
	• Savour a lavish breakfast at the hotel
	• Get ready to explore the capital of Scotland with the popular Edinburgh Hop-on Hop-off Bus Tour. This will include visits to the Old Town, the Georgian New Town, the Grassmarket where you can listen to the stories about the hangings that took place here, Castle Rock, Edinburgh Castle to get panoramic views of the city, Palace of Holyroodhouse and the Royal Mile 
	• Have a peaceful night’s sleep at the hotel
	• On the last day of your holiday, have a yummy breakfast at the hotel
	• Check-out and then move to the airport for your final departure"," 3,581
                            "
brussels,European Delight (Land Only),"92,990","
                            6 NIGHTS
                        ","
	• After a lovely breakfast at the hotel, prepare for the next leg of your Europe tour
	 "," 5,714
                            "
zermatt,,"4,85,900",,,
austria,Capital of The East,"1,12,990","
                            9 NIGHTS
                        ","
	Welcome to Hungary!
	On arrival at Budapest Airport, you will be met and transferred to your hotel.
	Budapest has something for everyone – from dramatic history and flamboyant architecture to healing thermal waters and a nightlife that is unrivalled in Eastern and Central Europe.
	Overnight stay in BUDAPEST
	In the morning enjoy a City Tour of Budapest with Danube River Cruise
	Discover all the most important sights in Budapest with your tour guide during the city tour. Let us show you the main attractions on both sides of the River Danube. Walk around the Castle District, enjoy the view from the Citadel and see the top attractions of Pest.
	After the city tour enjoy a 1-hour river cruise on the Danube and see the sites of Budapest from a different perspective.
	Spend the evening exploring the city on your own. We suggest you take an optional tour of Szechenyi Thermal Spa. Immerse yourself in the thermal baths located in the heart of Budapest and take part in a Hungarian tradition dating back over a century.
	Overnight stay in BUDAPEST
	The day is at leisure to explore the city on your own, or we recommend you to take an exciting optional tour and explore the Szentendre Artists' Village.
	Visit Szentendre a small baroque city built on medieval ruins, located at the gate of the Danube Bend. The town is considered to be the Artist's Village or the Painters' Town. Walk around the historical centre and take a look at the cobblestoned narrow streets, baroque houses and churches. Taste the Hungarian speciality, ""lángos""(fried Hungarian flat bread). Later, enjoy a one-hour boat tour from Szentendre back to Budapest.
	Overnight stay in BUDAPEST
	Today, continue your journey to Ljubljana.
	Ljubljana is one of the smallest European capitals. It's never crowded – but also never boring. 50,000 university students give it its youthful appeal and a cultural hub of Slovenia, it has a lot to offer to locals and visitors alike.
	This evening, enjoy a guided walking tour of Ljubljana with Funicular ride.
	Ljubljana is a very nice small green metropolis. Its historical city centre, the river Ljubljanica, the castle above the city, the open market etc. are few of the major attractions to explore. The walking tour starts from the square in front of the Town Hall. On this tour walk through all major attraction of the city and its historical centre.
	Later take the funicular to reach the Ljubljana castle and enjoy magnificent views of the city. (Castle entrance is not included).
	Overnight stay in LJUBLJANA
	Discover the Best of Slovenia on a One Day Tour.
	Start your tour with a visit to Lake Bled, the charming Alpine resort. Sit back and take in the fantastic views of Lake Bled and the tiny, tear-shaped Bled Island as you sail in the traditional Pletna boat to the island. Explore the little island and enjoy the stunning views of the surrounding area.
	Next, visit the Bled Castle, the oldest castle in Slovenia, perched on a sheer cliff high above Lake Bled. On a visit here, enjoy the spectacular view over the lake from the terrace and tour the museum.
	Continue your journey to the Postojna Cave, the best-known cave in the world. Starting with a unique and adventurous ride with a special train, it is one of the most diverse cave systems in the world, with 21 km of passages, galleries and magnificent halls, The temperature in Postojna cave is constant 9º C.
	End the tour with a visit to The Predjama Castle, perched high up in a vertical cliff. It is an interesting and romantic sight throughout the year: in the spring and summer its surroundings are abundant with blossoms and flowers, in the autumn it is clad in the colours of surrounding forests and is at its best in the winter when the surrounding area is covered in snow.
	Overnight stay in LJUBLJANA
	This morning checkout and proceed to Zagreb.
	Zagreb, the capital of Croatia, is known for its diverse economy, historical museums, cultural events, sporting and a governmental hub. It has many fine sights, plenty of restaurants, cafes and bars and lots of entertainment, making it an excellent starting point to explore Croatia.
	Explore main spots on your guided walking tour of Zagreb with a scenic funicular ride.
	Feel the pulse of the city and embrace all the charm Zagreb has to offer. Get acquainted with the past and the present that will show you the hidden gems of the Croatian capital. Discover Lower and Upper Town and experience the true stories that shaped Zagreb into the city it is today.
	Later, you have opportunity to add in an optional activity like the Zagreb Eye Observation Deck.
	Overnight stay in ZAGREB
	Enjoy a full day excursion to Plitvice National Park.
	Plitvice National Park is renowned for its dramatic waterfalls, glittering lakes, and lush forested cliffs. It is Croatia's best-known national park and one of eight that is listed on the UNESCO list of World Heritage sites. The ticket offers you full access to the park's hiking trails and boardwalks, a ride on the park's panoramic train, shuttle buses between the Upper and Lower Lakes, and an electric boat cruise around Kozjak Lake.
	Overnight stay in ZAGREB
	This morning travel to Vienna and check into your hotel.
	Vienna, Austria???s capital city, offers a unique blend of imperial traditions and stunning modern architecture. It is famous for its imperial sights, coffee houses, cosy wine taverns, and a very special Viennese charm.
	Overnight stay in VIENNA
	In the morning enjoy a City Tour of Vienna with entrance to the Schonbrunn Palace
	Admire Vienna's impressive sites on a panoramic tour. See all the main sights and attractions along the grand Ringstrasse. Enjoy a skip the line access to the Schonbrunn Palace, the magnificent summer residence of the Habsburg dynasty.
	Spend the evening exploring the city on your own, we suggest you to take an optional tour of Entrance Tickets to Schonbrunn Palace Concerts. Listen to some of the most marvellous overtures, arias and duets from the operas of Wolfgang Amadeus Mozart. ""Le Nozze di Figaro"", ""Die Zauberflöte"" and ""Don Giovanni"" to name a few. The orchestra is accompanied by two opera singers, a soprano and a baritone, and two ballet-dancers.
	Overnight stay in VIENNA
	Your trip concludes with a departure transfer to Vienna Airport. Thank you for visiting Eastern Europe! We hope you have enjoyed your vacation and wish you a safe journey back
	END OF SERVICES"," 6,943
                            "
